"fortnight","Site","start","end","rnc","temp","niwa.max.temp","evapo.trans","niwa.rain.days","EvapoTrans.1","EvapoTrans.2","EvapoTrans.3","EvapoTrans.4","EvapoTrans.5","EvapoTrans.6","EvapoTrans.7","EvapoTrans.8","EvapoTrans.9","EvapoTrans.10","EvapoTrans.11","EvapoTrans.12","EvapoTrans.13","EvapoTrans.14","EvapoTrans.15","EvapoTrans.16","EvapoTrans.17","EvapoTrans.18","EvapoTrans.19","EvapoTrans.20","EvapoTrans.21","EvapoTrans.22","EvapoTrans.23","EvapoTrans.24","EvapoTrans.25","EvapoTrans.26","Temp.1","Temp.2","Temp.3","Temp.4","Temp.5","Temp.6","Temp.7","Temp.8","Temp.9","Temp.10","Temp.11","Temp.12","Temp.13","Temp.14","Temp.15","Temp.16","Temp.17","Temp.18","Temp.19","Temp.20","Temp.21","Temp.22","Temp.23","Temp.24","Temp.25","Temp.26","RainDays.1","RainDays.2","RainDays.3","RainDays.4","RainDays.5","RainDays.6","RainDays.7","RainDays.8","RainDays.9","RainDays.10","RainDays.11","RainDays.12","RainDays.13","RainDays.14","RainDays.15","RainDays.16","RainDays.17","RainDays.18","RainDays.19","RainDays.20","RainDays.21","RainDays.22","RainDays.23","RainDays.24","RainDays.25","RainDays.26","MaxTemp.1","MaxTemp.2","MaxTemp.3","MaxTemp.4","MaxTemp.5","MaxTemp.6","MaxTemp.7","MaxTemp.8","MaxTemp.9","MaxTemp.10","MaxTemp.11","MaxTemp.12","MaxTemp.13","MaxTemp.14","MaxTemp.15","MaxTemp.16","MaxTemp.17","MaxTemp.18","MaxTemp.19","MaxTemp.20","MaxTemp.21","MaxTemp.22","MaxTemp.23","MaxTemp.24","MaxTemp.25","MaxTemp.26","wet","rain.days.mnth","temp.mnth","evapo.trans.mnth","rain.days.qrt.1","rain.days.qrt.2","rain.days.qrt.3","rain.days.qrt.4","temp.qrt.1","temp.qrt.2","temp.qrt.3","temp.qrt.4","max.temp.qrt.1","max.temp.qrt.2","max.temp.qrt.3","max.temp.qrt.4","evapo.trans.qrt.1","evapo.trans.qrt.2","evapo.trans.qrt.3","evapo.trans.qrt.4","Season"
11,"Blue",2018-04-24,2018-05-08,0,9.92675546141912,16.4571428571429,0.456796250138667,2,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,0.390726824417915,0.556449290287462,0.263263217408031,0.332043232425327,0.225547204667719,0.155353213029929,0.0435953697404625,0.143894120641421,0.278383167052014,0.22554587963067,0.256697236395793,0.504536620389103,0.521223418057764,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,9.54285510610087,7.90230090954583,7.82759246324107,6.33714873995851,6.22493096785633,5.20685485944002,4.43578201525848,6.18082422505441,5.32211009372701,6.90394528753606,7.78623901613011,8.70225152050141,10.9974065135019,5,3,2,5,5,9,3,2,3,5,5,5,2,5,5,11,8,7,7,9,4,2,6,7,3,7,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,14.6642857142857,14.6571428571429,12.7285714285714,12.6857142857143,12.2928571428571,11.0214285714286,9.74285714285714,12.2214285714286,12.5357142857143,13.2071428571429,13.6642857142857,15.8642857142857,17.4571428571429,0.339285714285714,7,12.0035714285714,1.28928571428571,29,23,38,35,16.7619047619048,17.8214285714286,9.81309523809524,7.08690476190476,20.3107142857143,21.1714285714286,13.9202380952381,12.0654761904762,2.54166666666667,3.86309523809524,1.625,0.563095238095238,"autumn"
12,"Blue",2018-05-08,2018-05-22,0,10.415369741501,16.1714285714286,0.345529482507713,9,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,0.390726824417915,0.556449290287462,0.263263217408031,0.332043232425327,0.225547204667719,0.155353213029929,0.0435953697404625,0.143894120641421,0.278383167052014,0.22554587963067,0.256697236395793,0.504536620389103,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,9.54285510610087,7.90230090954583,7.82759246324107,6.33714873995851,6.22493096785633,5.20685485944002,4.43578201525848,6.18082422505441,5.32211009372701,6.90394528753606,7.78623901613011,8.70225152050141,2,5,3,2,5,5,9,3,2,3,5,5,5,2,5,5,11,8,7,7,9,4,2,6,7,3,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,14.6642857142857,14.6571428571429,12.7285714285714,12.6857142857143,12.2928571428571,11.0214285714286,9.74285714285714,12.2214285714286,12.5357142857143,13.2071428571429,13.6642857142857,15.8642857142857,0.794642857142857,11,11.9571428571429,0.982142857142857,22,27,36,35,15.4559523809524,18.7321428571429,10.9702380952381,6.7702380952381,19.4547619047619,21.8833333333333,14.7583333333333,11.8369047619048,2.26904761904762,3.84285714285714,1.95952380952381,0.570238095238095,"autumn"
13,"Blue",2018-05-22,2018-06-05,0,6.16881728862579,11.6571428571429,0.140114472284431,5,0.345529482507713,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,0.390726824417915,0.556449290287462,0.263263217408031,0.332043232425327,0.225547204667719,0.155353213029929,0.0435953697404625,0.143894120641421,0.278383167052014,0.22554587963067,0.256697236395793,10.415369741501,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,9.54285510610087,7.90230090954583,7.82759246324107,6.33714873995851,6.22493096785633,5.20685485944002,4.43578201525848,6.18082422505441,5.32211009372701,6.90394528753606,7.78623901613011,9,2,5,3,2,5,5,9,3,2,3,5,5,5,2,5,5,11,8,7,7,9,4,2,6,7,16.1714285714286,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,14.6642857142857,14.6571428571429,12.7285714285714,12.6857142857143,12.2928571428571,11.0214285714286,9.74285714285714,12.2214285714286,12.5357142857143,13.2071428571429,13.6642857142857,0.658854166666667,14,9.92142857142857,0.7,26,27,33,37,14.2309523809524,19.7309523809524,11.9119047619048,6.71190476190476,18.3214285714286,22.8452380952381,15.5107142857143,11.75,1.825,3.87142857142857,2.33214285714286,0.679761904761905,"autumn"
14,"Blue",2018-06-07,2018-06-21,0,6.79903978224139,12.9785714285714,0.188070650982896,5,0.140114472284431,0.345529482507713,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,0.390726824417915,0.556449290287462,0.263263217408031,0.332043232425327,0.225547204667719,0.155353213029929,0.0435953697404625,0.143894120641421,0.278383167052014,0.22554587963067,6.16881728862579,10.415369741501,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,9.54285510610087,7.90230090954583,7.82759246324107,6.33714873995851,6.22493096785633,5.20685485944002,4.43578201525848,6.18082422505441,5.32211009372701,6.90394528753606,5,9,2,5,3,2,5,5,9,3,2,3,5,5,5,2,5,5,11,8,7,7,9,4,2,6,11.6571428571429,16.1714285714286,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,14.6642857142857,14.6571428571429,12.7285714285714,12.6857142857143,12.2928571428571,11.0214285714286,9.74285714285714,12.2214285714286,12.5357142857143,13.2071428571429,0.822916666666667,10,7.73214285714286,0.485714285714286,26,27,27,46,12.5464285714286,19.9464285714286,13.0738095238095,7.29047619047619,16.7119047619048,22.7107142857143,17.0761904761905,11.7821428571429,1.45833333333333,3.6452380952381,2.78690476190476,0.801190476190476,"winter"
15,"Blue",2018-06-19,2018-07-03,0,4.14491674189689,10.4714285714286,0.164169232375627,4,0.188070650982896,0.140114472284431,0.345529482507713,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,0.390726824417915,0.556449290287462,0.263263217408031,0.332043232425327,0.225547204667719,0.155353213029929,0.0435953697404625,0.143894120641421,0.278383167052014,6.79903978224139,6.16881728862579,10.415369741501,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,9.54285510610087,7.90230090954583,7.82759246324107,6.33714873995851,6.22493096785633,5.20685485944002,4.43578201525848,6.18082422505441,5.32211009372701,5,5,9,2,5,3,2,5,5,9,3,2,3,5,5,5,2,5,5,11,8,7,7,9,4,2,12.9785714285714,11.6571428571429,16.1714285714286,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,14.6642857142857,14.6571428571429,12.7285714285714,12.6857142857143,12.2928571428571,11.0214285714286,9.74285714285714,12.2214285714286,12.5357142857143,0.526785714285714,9,6.62142857142857,0.478571428571429,29,26,25,47,11.1809523809524,19.025,15.0369047619048,7.72261904761905,15.4761904761905,22.1857142857143,18.5571428571429,12.1880952380952,1.08690476190476,3.32142857142857,3.23809523809524,1.05714285714286,"winter"
16,"Blue",2018-07-03,2018-07-17,0.714285714285714,4.98565160289709,11.4285714285714,0.183604810742727,5,0.164169232375627,0.188070650982896,0.140114472284431,0.345529482507713,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,0.390726824417915,0.556449290287462,0.263263217408031,0.332043232425327,0.225547204667719,0.155353213029929,0.0435953697404625,0.143894120641421,4.14491674189689,6.79903978224139,6.16881728862579,10.415369741501,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,9.54285510610087,7.90230090954583,7.82759246324107,6.33714873995851,6.22493096785633,5.20685485944002,4.43578201525848,6.18082422505441,4,5,5,9,2,5,3,2,5,5,9,3,2,3,5,5,5,2,5,5,11,8,7,7,9,4,10.4714285714286,12.9785714285714,11.6571428571429,16.1714285714286,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,14.6642857142857,14.6571428571429,12.7285714285714,12.6857142857143,12.2928571428571,11.0214285714286,9.74285714285714,12.2214285714286,0.741071428571429,9,5.68214285714286,0.535714285714286,30,27,22,43,9.51547619047619,18.3428571428571,16.3714285714286,8.69761904761905,13.8428571428571,21.9869047619048,19.6904761904762,13.0083333333333,0.822619047619048,3,3.63809523809524,1.25952380952381,"winter"
17,"Blue",2018-07-17,2018-07-31,0.285714285714286,4.94003511200076,11.4642857142857,0.229870768645234,4,0.183604810742727,0.164169232375627,0.188070650982896,0.140114472284431,0.345529482507713,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,0.390726824417915,0.556449290287462,0.263263217408031,0.332043232425327,0.225547204667719,0.155353213029929,0.0435953697404625,4.98565160289709,4.14491674189689,6.79903978224139,6.16881728862579,10.415369741501,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,9.54285510610087,7.90230090954583,7.82759246324107,6.33714873995851,6.22493096785633,5.20685485944002,4.43578201525848,5,4,5,5,9,2,5,3,2,5,5,9,3,2,3,5,5,5,2,5,5,11,8,7,7,9,11.4285714285714,10.4714285714286,12.9785714285714,11.6571428571429,16.1714285714286,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,14.6642857142857,14.6571428571429,12.7285714285714,12.6857142857143,12.2928571428571,11.0214285714286,9.74285714285714,0.895833333333333,9,5.975,0.642857142857143,30,29,23,38,8.45714285714286,16.7619047619048,17.8214285714286,9.81309523809524,13.1940476190476,20.3107142857143,21.1714285714286,13.9202380952381,0.667857142857143,2.54166666666667,3.86309523809524,1.625,"winter"
18,"Blue",2018-07-31,2018-08-14,0.571428571428571,6.67678962218681,12.4071428571429,0.196255285826998,8,0.229870768645234,0.183604810742727,0.164169232375627,0.188070650982896,0.140114472284431,0.345529482507713,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,0.390726824417915,0.556449290287462,0.263263217408031,0.332043232425327,0.225547204667719,0.155353213029929,4.94003511200076,4.98565160289709,4.14491674189689,6.79903978224139,6.16881728862579,10.415369741501,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,9.54285510610087,7.90230090954583,7.82759246324107,6.33714873995851,6.22493096785633,5.20685485944002,4,5,4,5,5,9,2,5,3,2,5,5,9,3,2,3,5,5,5,2,5,5,11,8,7,7,11.4642857142857,11.4285714285714,10.4714285714286,12.9785714285714,11.6571428571429,16.1714285714286,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,14.6642857142857,14.6571428571429,12.7285714285714,12.6857142857143,12.2928571428571,11.0214285714286,0.714285714285714,12,7.06428571428571,0.703571428571429,32,22,27,36,7.50595238095238,15.4559523809524,18.7321428571429,10.9702380952381,12.3619047619048,19.4547619047619,21.8833333333333,14.7583333333333,0.607142857142857,2.26904761904762,3.84285714285714,1.95952380952381,"winter"
19,"Blue",2018-08-14,2018-08-28,0.142857142857143,5.74944556550665,12.3642857142857,0.326874398988317,5,0.196255285826998,0.229870768645234,0.183604810742727,0.164169232375627,0.188070650982896,0.140114472284431,0.345529482507713,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,0.390726824417915,0.556449290287462,0.263263217408031,0.332043232425327,0.225547204667719,6.67678962218681,4.94003511200076,4.98565160289709,4.14491674189689,6.79903978224139,6.16881728862579,10.415369741501,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,9.54285510610087,7.90230090954583,7.82759246324107,6.33714873995851,6.22493096785633,8,4,5,4,5,5,9,2,5,3,2,5,5,9,3,2,3,5,5,5,2,5,5,11,8,7,12.4071428571429,11.4642857142857,11.4285714285714,10.4714285714286,12.9785714285714,11.6571428571429,16.1714285714286,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,14.6642857142857,14.6571428571429,12.7285714285714,12.6857142857143,12.2928571428571,0.641025641025641,13,7.53214285714286,0.889285714285714,31,26,27,33,6.82619047619048,14.2309523809524,19.7309523809524,11.9119047619048,11.7345238095238,18.3214285714286,22.8452380952381,15.5107142857143,0.575,1.825,3.87142857142857,2.33214285714286,"winter"
20,"Blue",2018-08-27,2018-09-10,0.142857142857143,6.71021070520621,12.7428571428571,0.344500159336597,9,0.326874398988317,0.196255285826998,0.229870768645234,0.183604810742727,0.164169232375627,0.188070650982896,0.140114472284431,0.345529482507713,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,0.390726824417915,0.556449290287462,0.263263217408031,0.332043232425327,5.74944556550665,6.67678962218681,4.94003511200076,4.98565160289709,4.14491674189689,6.79903978224139,6.16881728862579,10.415369741501,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,9.54285510610087,7.90230090954583,7.82759246324107,6.33714873995851,5,8,4,5,4,5,5,9,2,5,3,2,5,5,9,3,2,3,5,5,5,2,5,5,11,8,12.3642857142857,12.4071428571429,11.4642857142857,11.4285714285714,10.4714285714286,12.9785714285714,11.6571428571429,16.1714285714286,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,14.6642857142857,14.6571428571429,12.7285714285714,12.6857142857143,0.777777777777778,14,7.56428571428571,1.24285714285714,31,26,27,27,6.70952380952381,12.5464285714286,19.9464285714286,13.0738095238095,11.852380952381,16.7119047619048,22.7107142857143,17.0761904761905,0.670238095238095,1.45833333333333,3.6452380952381,2.78690476190476,"winter"
21,"Blue",2018-09-11,2018-09-25,0.142857142857143,8.82266244206992,16.15,0.651126654139087,4,0.344500159336597,0.326874398988317,0.196255285826998,0.229870768645234,0.183604810742727,0.164169232375627,0.188070650982896,0.140114472284431,0.345529482507713,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,0.390726824417915,0.556449290287462,0.263263217408031,6.71021070520621,5.74944556550665,6.67678962218681,4.94003511200076,4.98565160289709,4.14491674189689,6.79903978224139,6.16881728862579,10.415369741501,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,9.54285510610087,7.90230090954583,7.82759246324107,9,5,8,4,5,4,5,5,9,2,5,3,2,5,5,9,3,2,3,5,5,5,2,5,5,11,12.7428571428571,12.3642857142857,12.4071428571429,11.4642857142857,11.4285714285714,10.4714285714286,12.9785714285714,11.6571428571429,16.1714285714286,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,14.6642857142857,14.6571428571429,12.7285714285714,0.577380952380952,13,9.15714285714286,1.74642857142857,35,29,26,25,6.7702380952381,11.1809523809524,19.025,15.0369047619048,11.8130952380952,15.4761904761905,22.1857142857143,18.5571428571429,0.827380952380952,1.08690476190476,3.32142857142857,3.23809523809524,"spring"
22,"Blue",2018-09-25,2018-10-09,0.142857142857143,8.4971681928824,15.4428571428571,0.70297046605803,1,0.651126654139087,0.344500159336597,0.326874398988317,0.196255285826998,0.229870768645234,0.183604810742727,0.164169232375627,0.188070650982896,0.140114472284431,0.345529482507713,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,0.390726824417915,0.556449290287462,8.82266244206992,6.71021070520621,5.74944556550665,6.67678962218681,4.94003511200076,4.98565160289709,4.14491674189689,6.79903978224139,6.16881728862579,10.415369741501,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,9.54285510610087,7.90230090954583,4,9,5,8,4,5,4,5,5,9,2,5,3,2,5,5,9,3,2,3,5,5,5,2,5,5,16.15,12.7428571428571,12.3642857142857,12.4071428571429,11.4642857142857,11.4285714285714,10.4714285714286,12.9785714285714,11.6571428571429,16.1714285714286,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,14.6642857142857,14.6571428571429,0.196428571428571,5,10.5285714285714,2.26071428571429,35,30,27,22,7.55476190476191,9.51547619047619,18.3428571428571,16.3714285714286,12.7595238095238,13.8428571428571,21.9869047619048,19.6904761904762,1.09285714285714,0.822619047619048,3,3.63809523809524,"spring"
23,"Blue",2018-10-09,2018-10-23,0,8.88036514916851,17.65,1.0156282622403,2,0.70297046605803,0.651126654139087,0.344500159336597,0.326874398988317,0.196255285826998,0.229870768645234,0.183604810742727,0.164169232375627,0.188070650982896,0.140114472284431,0.345529482507713,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,0.390726824417915,8.4971681928824,8.82266244206992,6.71021070520621,5.74944556550665,6.67678962218681,4.94003511200076,4.98565160289709,4.14491674189689,6.79903978224139,6.16881728862579,10.415369741501,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,9.54285510610087,1,4,9,5,8,4,5,4,5,5,9,2,5,3,2,5,5,9,3,2,3,5,5,5,2,5,15.4428571428571,16.15,12.7428571428571,12.3642857142857,12.4071428571429,11.4642857142857,11.4285714285714,10.4714285714286,12.9785714285714,11.6571428571429,16.1714285714286,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,14.6642857142857,0.136363636363636,3,10.9964285714286,2.77142857142857,31,30,29,23,8.38571428571429,8.45714285714286,16.7619047619048,17.8214285714286,13.4285714285714,13.1940476190476,20.3107142857143,21.1714285714286,1.40238095238095,0.667857142857143,2.54166666666667,3.86309523809524,"spring"
24,"Blue",2018-10-24,2018-11-07,0,10.8080643569909,17.4571428571429,0.851447498646435,7,1.0156282622403,0.70297046605803,0.651126654139087,0.344500159336597,0.326874398988317,0.196255285826998,0.229870768645234,0.183604810742727,0.164169232375627,0.188070650982896,0.140114472284431,0.345529482507713,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,0.774905659519902,8.88036514916851,8.4971681928824,8.82266244206992,6.71021070520621,5.74944556550665,6.67678962218681,4.94003511200076,4.98565160289709,4.14491674189689,6.79903978224139,6.16881728862579,10.415369741501,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,10.2114797348996,2,1,4,9,5,8,4,5,4,5,5,9,2,5,3,2,5,5,9,3,2,3,5,5,5,2,17.65,15.4428571428571,16.15,12.7428571428571,12.3642857142857,12.4071428571429,11.4642857142857,11.4285714285714,10.4714285714286,12.9785714285714,11.6571428571429,16.1714285714286,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,16.4928571428571,0.503623188405797,9,12.2107142857143,3.125,29,32,22,27,9.22857142857143,7.50595238095238,15.4559523809524,18.7321428571429,14.4595238095238,12.3619047619048,19.4547619047619,21.8833333333333,1.80238095238095,0.607142857142857,2.26904761904762,3.84285714285714,"spring"
25,"Blue",2018-11-06,2018-11-20,0,13.0638680365761,19.1,0.942963991151393,3,0.851447498646435,1.0156282622403,0.70297046605803,0.651126654139087,0.344500159336597,0.326874398988317,0.196255285826998,0.229870768645234,0.183604810742727,0.164169232375627,0.188070650982896,0.140114472284431,0.345529482507713,0.456796250138667,0.412183167513639,0.80849707639414,0.865151421756399,0.882061222301522,1.09841709041691,0.807793910384583,1.26291626199106,1.13761160991575,1.35402881167697,1.17630806625677,0.865862637890841,0.711744541278501,10.8080643569909,8.88036514916851,8.4971681928824,8.82266244206992,6.71021070520621,5.74944556550665,6.67678962218681,4.94003511200076,4.98565160289709,4.14491674189689,6.79903978224139,6.16881728862579,10.415369741501,9.92675546141912,10.0040328529262,13.0144066679786,13.5688513528683,14.9739896171926,16.315063897141,16.462069203545,18.7367843378552,15.4212588131725,16.9255841554703,14.5468048168359,10.8634030301578,11.7531494572342,7,2,1,4,9,5,8,4,5,4,5,5,9,2,5,3,2,5,5,9,3,2,3,5,5,5,17.4571428571429,17.65,15.4428571428571,16.15,12.7428571428571,12.3642857142857,12.4071428571429,11.4642857142857,11.4285714285714,10.4714285714286,12.9785714285714,11.6571428571429,16.1714285714286,16.4571428571429,15.3214285714286,20.2714285714286,20.3928571428571,21.3142857142857,22.9714285714286,21.5928571428571,25.3785714285714,21.4642857142857,23.5428571428571,22.1214285714286,17.2,17.3214285714286,0.318452380952381,10,14.6464285714286,3.35714285714286,28,31,26,27,10.1011904761905,6.82619047619048,14.2309523809524,19.7309523809524,15.3011904761905,11.7345238095238,18.3214285714286,22.8452380952381,2.20952380952381,0.575,1.825,3.87142857142857,"spring"
